CpG	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
8784241036_R01C02	0.0	0.19218048	0.8107152	1.7882289	0.6669634	1.1505585	0.0	1.1292882	0.0	0.0	0.0	0.0	0.7827568	0.0	0.0	1.0507479	0.0	1.2334384	0.0	0.8729186	2.27412	0.6401787	0.8160534	0.3741343	0.0	0.59836483	0.0	0.02286005	0.0	1.5404572	0.0	0.0	0.8847561	0.0	0.0	2.9755232	0.0	0.0	0.37437117	0.0	0.0	0.0	0.16586518	0.40524817	0.0	0.0	0.0	0.21984363	0.3719933	0.0	0.0	0.0	0.13926381	2.1096683	1.2100544	0.98151183	1.1147184	0.0	0.0	2.0539093	0.0	0.0	0.6325953	0.58601236	0.0	0.0	0.0	1.517637	0.0	1.9638405	0.4607458	0.0	0.0	0.0	0.90131664	0.0	0.0	3.289833	0.19900107	0.0	0.47260237	0.0	0.0	0.0	0.0	1.2900262	1.2466159	0.0	1.3771138	1.2545341	1.4943614	0.0	1.378489	2.2466497	0.0	0.8912182	1.070149	0.21081017	0.9410734	1.462419
9305216146_R03C02	0.0	0.0	1.334105	0.33324277	0.0	1.0584235	0.56721926	0.0	4.6035132	0.0	0.0	2.1460457	2.472333	0.9548178	0.0	0.691844	0.0	0.0	1.3434241	0.42474985	1.8815913	0.0	0.6550503	0.033397436	0.0	0.4680348	0.0	2.212233	0.0	0.7035613	0.6658716	0.0	0.6139965	0.0	0.0	0.7079139	0.0	1.154747	0.0	1.1672404	0.0	0.0	1.2500484	0.0	1.3004708	0.7592807	0.0	0.0	1.8091915	0.0	0.0	0.21269083	0.93603987	0.0	0.3750558	0.6557758	1.6033592	0.0	0.0	2.6775084	1.824482	0.0	1.4039508	0.505815	0.0	0.0	0.0	0.0	0.103985906	1.4981537	0.80211973	0.051687837	0.23949194	0.0	0.386173	0.0	0.0	1.1752777	0.0	0.0	0.24644494	0.0	1.5438051	0.0	0.0	0.67560434	0.0	2.0085263	0.0	0.0	0.5467911	0.0	0.28824282	1.9345846	0.0	0.5161493	1.0351753	0.0	0.0	0.597388
9993943005_R02C01	0.0	0.0	0.0	0.2187593	0.0	0.0	0.0	0.0	0.31861138	0.0	0.0	0.64259005	0.0	1.1901608	0.42617857	0.5339985	0.9124243	0.0	0.0	1.1226959	0.26106358	0.51876926	0.52864647	0.6850865	2.6623201	0.30821693	0.4975133	1.2778969	1.3562915	0.0	0.0	0.0	0.041726112	0.0	0.40396136	0.0	0.0	0.0	0.0	1.826391	0.0	0.6173206	0.0	0.0	0.6242144	0.6703434	1.1102414	2.1297581	0.0	0.86802745	0.0	0.64693356	0.0	0.27735567	0.0	1.2211821	0.9947357	1.4318881	0.54932654	0.80946827	0.09673691	0.0	0.0017257929	0.0109939575	0.0	1.5846033	0.0	0.0	0.0	1.1101294	1.6395254	0.0	0.0	0.0	0.0	0.90123045	0.0	0.27650845	1.421632	0.007843971	1.4005404	0.0	0.0	0.0	0.34558153	0.0	0.0	0.57203746	0.0	0.19599009	0.0	0.0	0.0	1.3024602	0.0	0.8075113	0.68373394	0.0	0.25375938	1.60782
8784241071_R06C01	0.71078455	0.0015769675	0.9018903	1.7102557	0.0	0.51421404	0.0	0.0	0.0	0.0	0.24473476	0.018030643	0.0	0.0	0.13534892	2.4603562	0.35120714	0.4853858	0.0	0.0	1.0647364	1.6847963	1.9191523	0.5980785	0.20787105	0.26980555	1.3392324	0.0	1.6987535	2.6917338	0.23447657	0.0	2.102676	0.0	0.9297809	2.4900432	0.17670763	0.0	0.67185575	0.1984899	0.2806177	0.016504467	1.0322013	0.0	0.0	0.0	1.2244003	1.5656602	0.0	0.0	0.0	0.5340128	1.4256542	1.4427133	0.0	0.0	0.0	0.6495266	0.0	0.0	0.0	0.82687974	0.0	2.0851727	0.54346395	0.1310277	0.0	1.4753877	0.7924827	0.0	2.7542834	0.0	2.4425113	1.1157966	0.3667376	0.0	0.521999	1.9941305	0.35479188	1.5289116	0.18000293	0.071460605	0.0	0.11804277	0.0	0.078519344	0.0	0.0	1.6844239	0.10216123	0.8298116	0.1980381	0.0	2.1818519	0.0	0.0	0.0	0.0	0.033642292	1.1195502
7796806090_R02C02	0.0	1.6068046	2.134612	3.1043046	0.6791176	2.5100188	0.41654396	0.37821436	0.4695058	0.0	0.3755746	0.0	1.8990245	0.5941067	0.32164848	1.6303468	0.0	0.8585153	0.5361788	0.85804987	2.5880358	0.0	0.52237415	0.0	0.0	0.69951475	0.0	0.0	0.0	2.507267	1.9832432	0.0	0.0	0.0	0.0	2.1543689	0.0	1.0205023	0.7126518	0.0	0.0	0.0	0.30338717	1.2694758	1.9704566	0.0	0.32489812	0.0	0.5079124	0.0	0.0	0.0	1.316406	1.4486289	0.99535084	0.4781847	0.72361374	0.0	0.0	1.4266224	0.0	0.0	0.0	1.1689849	0.0	0.0	0.0	1.8074569	0.33230448	1.8965454	0.20639896	0.0	0.0	0.45833564	1.5906599	0.0	0.0	3.379521	0.8939774	0.0	0.33377552	0.72086495	0.0	0.21616721	0.0	1.3215427	1.6412888	0.0	0.40213537	1.559348	1.4696016	0.0	1.3339124	2.1783013	0.0	0.26543307	1.401979	0.0	1.4107795	3.0254145
6285633051_R01C02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40853167	0.0	0.0	0.55690575	0.34470892	2.8956444	0.0	0.0	0.0	1.3622105	0.11482334	0.38562584	1.1109045	0.0	0.18957722	0.55737543	1.8686638	0.070088744	0.0	0.0	0.0	0.39346218	0.0	1.9062705	0.0	0.0	0.0	0.0	0.90718913	0.78121793	0.6876696	0.0	0.0	0.0	2.60609	2.046818	1.6822364	0.0	0.1491344	0.0	0.655776	0.0	0.0	0.0	0.9580314	0.2883215	0.7547293	0.0	0.8456421	1.2567072	0.0	1.4298013	0.0	0.0	1.4955356	0.0	0.0	0.0	0.0	3.2486215	0.0	0.21780443	0.0	0.0	0.0	1.6480894	0.20397186	0.0	0.0	0.13064528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24622345	0.0	0.0	0.5495844	3.0847788	0.0	0.0	0.0	0.0	0.0	0.81066227
9422491072_R01C01	0.15297091	0.45578456	1.6254792	1.6791356	0.0	1.6076317	0.0	0.0	0.40768194	0.0	0.0	0.19785404	0.58515596	0.0	0.0552541	0.9533596	0.0	0.0	0.0069618225	0.0	2.84637	0.98350906	0.40989304	0.0	0.0	0.7356437	0.0	0.51066494	0.0	2.201046	0.9039197	0.0	0.813221	0.0	0.4296807	2.0026126	0.0	0.33503437	0.0	0.4884436	0.0	0.0	0.03778553	0.0	0.75581384	0.0	2.0629573	0.66669655	0.12270713	0.0	0.1075778	0.0	1.5205858	1.1595335	0.028014183	0.0	0.0	0.0	0.0	0.759758	0.23929787	0.0	0.53848565	0.9839797	0.0	0.0	0.0	1.2052255	0.33190274	0.6542072	1.1269522	0.0	0.78990984	0.0	0.6232102	0.0	0.0	2.5023956	0.764189	0.0	0.0	0.039583087	0.0	0.25189713	0.12748933	0.7342639	0.5287907	0.0	0.06500387	0.044001162	1.3735762	0.0	0.28363848	2.088523	0.0	0.23633432	0.0	0.0	0.6824732	1.5418072
8784241071_R05C01	1.5017694	0.0	0.0	0.7244517	0.3468001	0.0	0.0	0.0	0.0	0.0	0.0	0.10010004	0.0	0.0	0.6456771	1.9115291	0.69340646	0.0	0.0	0.0	0.0	0.8714161	2.2006454	0.04744935	1.0523542	0.765954	1.8336277	0.0	2.200058	0.4762888	0.0	0.0	0.4220662	0.0	2.1111972	0.18953133	0.0	0.0	0.0	0.0	0.0	0.0	0.9118705	0.0	0.0	0.91775227	2.5347304	1.1428728	0.0	1.2499783	0.0	2.2166765	0.0	0.8970392	0.0	0.0	0.0	2.2901714	0.0	0.0	0.4974947	0.22697091	0.0	2.0057788	1.3773277	0.0	0.1130383	0.010653108	0.2764715	0.0	2.8953772	0.0	3.3321662	0.9342172	1.2180389	0.0	1.8777425	0.0	0.0	1.0683403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5944383	1.2027917	2.189258	0.0	0.0	0.0	2.0479383	1.044271	0.0	0.0	0.08302715	0.0	0.70964074
3999997079_R01C01	2.9961555	0.0	1.2138991	3.3974557	0.0	0.23804498	3.880005	0.0	0.0	0.0	0.0	0.89499044	0.21869564	0.0	0.0	3.0066185	0.0	2.3150687	0.0	2.0127096	0.0	2.6027308	2.5072803	0.4540503	1.9673578	0.29946268	0.04023695	0.0	1.724426	0.008330822	0.0	0.0	0.038404465	1.416892	0.0	2.4191942	0.65279055	0.0	0.0	0.0	0.0	0.0	2.2088401	1.5252224	1.0029793	0.0	0.0	1.3065588	0.0	0.0	0.0	2.7281013	2.901939	2.5761793	0.0	1.1970084	0.018036842	1.1633465	0.0	1.8653259	0.0	0.0	0.0	2.8441868	0.0	0.0	0.0	1.1645243	0.0	0.68815327	0.1161232	0.0	1.6265619	2.2730992	2.276217	0.0	0.0	0.0	0.0	0.0	2.3094888	0.0	0.0	0.0	0.0	0.0	0.0	2.106574	0.0	0.4249239	2.380011	0.0	0.0	1.5659876	0.29087788	0.0	1.6781831	0.0	0.0	1.8833289
9422492113_R02C01	0.0	1.6309159	2.54597	2.6361122	0.68576956	1.8366842	0.0	0.28396893	0.08059049	0.0	0.0	0.0	1.6978111	0.11874199	1.5617316	1.8807735	0.6065171	0.0	0.43483472	0.0	1.994643	0.45175743	1.2985468	0.0	0.0	1.5206375	0.92375946	0.0	0.0	2.8221073	2.4920714	0.29697347	0.0	0.0	0.0	1.6302571	0.0	1.2338881	0.73546225	0.17705703	0.0	0.0	0.7762494	0.3676896	2.2174277	0.0	0.76424223	0.0	0.051279068	0.0	0.09439981	0.0	1.4810779	0.87310815	0.13179207	0.0	0.6074352	0.0	0.0	0.86492634	0.5896139	0.0	0.0	1.2482591	0.0	0.0	0.0	1.0156584	0.8340981	0.48979568	0.84583473	0.0	0.033940315	0.12525177	1.861269	0.0	0.0	1.2561971	1.4535964	0.0	0.0	0.96943265	0.0	1.2392282	2.0105023	1.1136432	0.5653393	0.0	0.05243492	0.18136704	0.3490219	0.2487545	0.0	0.024422407	0.0	0.73592114	1.0659413	0.0	0.9695096	2.3892345
9993943017_R05C01	0.0	0.0	0.0	0.0	3.2581816	0.0	0.0	0.0	0.0	3.5976021	0.0	0.0	0.0	0.0	0.5444143	0.0	1.9364113	0.0	0.0	0.0	0.9877298	0.24488926	1.9775162	0.0	0.0	1.7810559	3.4197223	0.0	0.0	1.1193681	0.0	5.026863	3.4748125	0.0	0.0	0.6664896	0.0	0.0	0.0	0.0	2.2708263	1.0434365	0.0	0.0	0.0	0.3274989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35365868	0.0	0.0	0.0	0.0	0.0	1.6935261	0.426044	0.0	2.3732646	0.0	0.0	0.3725003	0.0	4.851702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7429035	0.0	0.0	0.0	0.0	0.0	1.9198284	0.0	0.0	0.0	0.46107292	0.6815913	0.0	0.0	1.3166537	0.0	0.5700771	0.0	0.0	0.0	0.0	0.0
9993943013_R04C01	1.3471429	0.0	0.0	1.589289	0.0	0.0	2.636016	0.0	0.0	0.0	0.0	0.7455144	0.0	0.0	1.5097706	0.9169431	0.18746156	0.0	0.0	0.40494776	0.0	2.97305	4.3859625	0.0	3.7655663	0.1752119	3.659662	0.0	3.4343324	0.0864954	0.35421348	2.1405427	0.17519283	0.24662781	0.0	0.0	1.4166512	0.0	0.0	0.0	0.0	0.0	0.023504496	0.0	0.0	0.0	0.0	0.39827228	0.0	0.0121257305	0.0	3.5300698	1.8285611	0.7452295	0.0	0.0	0.24795914	1.762038	0.0	0.0	0.0	0.2510358	0.0	3.6032379	0.51904297	0.0	0.0	0.0	0.12719321	0.0	2.0880303	0.0	3.950705	1.4761877	0.0	2.0818315	0.0	0.0	0.0	0.1867516	3.3253775	0.0	0.0	0.0	0.0	0.0	0.0	1.1481967	0.0	0.34904325	0.5909219	0.0	0.0	0.10221052	1.4542019	0.0	0.0	0.0	0.0	0.0
6005486017_R05C02	0.0	0.0	0.3427503	2.2578576	0.8581575	0.22823954	0.0	1.7065597	0.0	0.0	0.0	0.0	0.2710309	0.13608837	2.191986	2.3495321	0.1941593	0.0	0.0	0.3014574	0.0	0.5610571	1.8777609	0.0	1.8775187	0.6593744	1.6375871	0.0	0.6051247	2.1149325	1.6414933	0.0	0.0	0.0	0.0	0.7388449	0.0	0.0	0.7420904	0.18851519	0.0	0.0	0.43645978	0.0	0.7572713	0.0	1.569783	0.0	0.05666089	1.6233582	0.73514533	0.5871382	0.40093833	1.60327	0.0	0.0	0.78792	2.1657364	1.4268059	0.0	0.0	0.0	0.0	2.5347857	0.0	0.0	0.48081172	0.6176485	0.0	0.62527466	1.6151767	0.0	1.3566504	0.0	2.1983624	0.99171317	0.0	0.0	1.2555807	1.2056675	0.0	0.0	0.0	0.0	2.1293678	0.8272481	0.0	0.0	1.666121	3.1475735	0.0	0.28395557	0.0	0.23957777	0.0	0.9103911	0.20318508	1.2209102	0.20662498	1.3299694
6042324070_R06C01	0.5600855	0.6290833	0.0	2.5230467	0.0	1.2897863	1.197218	0.0	0.7810049	0.0	1.3410921	1.3298435	0.9697218	0.81136036	0.52002	0.19323349	0.15218742	0.0	0.29564142	2.5733767	0.0	0.2876339	0.67880535	0.32075834	2.1878183	0.0	1.3397231	0.0	2.2874188	0.5467434	2.4255273	0.0	0.0	0.0	1.1241083	0.0	0.7478866	0.7128618	0.0	0.5109012	0.0	0.0	1.1409266	0.23179376	1.4304566	0.053027153	1.4566762	1.1959856	0.46755385	0.0	0.0	2.396895	1.7447653	0.3058939	0.0	0.0	1.9102373	1.3798134	0.84913623	1.2704115	0.7866335	0.0	0.0	2.4591463	1.4172046	0.0	0.0	0.49662793	0.0	1.3459711	0.40468836	0.0	1.4258056	1.9106061	0.0	2.377101	0.0	0.0	0.049818754	0.56193924	2.148799	0.0	0.0	0.0	0.558306	0.0	0.0	1.1790857	0.560863	0.45036566	0.0	1.5848231	0.21834755	1.2642803	0.0	0.0	0.36907244	0.0	0.66445684	2.9530683
6026818102_R05C01	0.12393236	0.49326086	0.44051075	1.861896	0.4026597	1.3294306	0.0	0.98472166	0.0	0.9032607	0.0	0.0	0.35149145	0.0	1.6765103	1.3438201	2.0090013	0.0	0.0	0.0	0.72069454	1.1205931	1.3686666	0.0	0.40868285	0.6921446	1.5063848	0.0	0.5754412	2.1528401	1.95262	0.0	0.84214354	0.0	0.83360416	1.7213297	0.0	0.40909052	0.54639125	0.0	0.0	0.0	1.0589077	0.0	0.0	0.0	1.8376479	0.0	0.0	1.2137406	0.16409028	0.8928509	0.0	1.0283506	0.0	0.0	0.0	0.5231793	0.054105043	0.0	0.09207058	0.0	0.0	2.1619515	0.14635205	0.0	0.0	2.1484761	0.0	0.0	1.6060281	0.0	1.5082247	0.96051455	0.79266477	0.0	1.5664151	1.4351648	0.44008565	1.6191502	0.0	0.0	0.0	0.0	0.60087514	0.39948988	0.21172309	0.0	1.5055523	1.7788378	0.0	0.0	1.4879928	1.571065	0.0	0.0	0.0	0.0	0.84838915	2.1600919
6005486012_R06C01	1.1475523	0.9369497	0.8515806	1.8365676	0.35575575	1.8387036	0.1950506	0.495481	0.941041	0.0	0.0	0.40135193	1.3107195	1.157196	0.0	2.392757	1.9999126	0.0	2.2427394	0.0	2.4355104	0.45909214	0.926116	0.0	0.0	1.3642919	0.0	0.0	0.84232104	0.41508532	0.0867877	0.0	0.0	1.006393	1.5486658	1.1476555	0.0	0.0	0.0	0.0	0.0	0.0	0.9330864	0.0	1.4141116	0.5230026	2.2525787	2.0026715	0.6504724	0.14095664	0.1921432	0.19482303	0.9960192	1.3725338	1.1050625	0.7628534	0.0	0.96079254	0.5672873	1.6332989	0.28120232	0.0	0.0	0.27713442	0.0	0.0	0.9208869	0.93399584	0.25703692	0.6961975	0.9322467	0.0	0.0	1.6329863	1.9203854	0.0	0.14379752	0.6678499	0.33621	0.31583285	0.0	0.0	0.0	0.0	0.7962465	0.69789267	0.117265224	0.0	0.28742647	1.684738	0.0	0.0	0.3912964	2.1244535	0.0	1.1868498	0.6292691	0.0	0.47572947	2.3094192
6042324030_R05C01	0.45950162	1.3377786	1.1477451	2.5736606	0.0	1.9710002	0.72166145	0.0	1.5112314	0.0	0.3123579	0.63460493	1.5384679	1.5086422	0.53359985	2.068077	2.0081573	0.0	2.7704704	1.0417461	2.56085	0.15001869	1.1371937	0.0	0.0	0.7352521	0.0	0.0	1.5308511	0.5403609	0.8916998	0.0	0.0	0.8748975	1.0270021	0.8085809	0.0	0.0	0.23750824	0.0	0.0	0.0	1.0654635	0.4398886	2.1472058	0.0	1.5737826	1.9698193	0.6605942	0.57186913	0.0	1.4024236	0.7356443	1.1825371	0.8363466	0.3268156	0.5138445	0.6705382	1.0680994	1.5207405	0.11319828	0.0	0.0	1.2073693	0.10932469	0.0	0.0	0.61285615	0.0	1.3791351	0.8265133	0.0	0.0	2.3355906	1.320719	0.0	0.29074037	1.0675948	1.2972815	0.0	0.0	0.0	0.0	0.0	0.25515318	0.38968706	0.0	0.32110262	0.0	1.8781508	0.0	0.12031603	0.80850697	2.304913	0.0	0.55061626	1.0078421	0.0	1.4085231	2.984922
6057833141_R02C02	0.0	2.095077	0.46461248	2.3790321	0.2675413	1.2690544	1.2493331	0.0	1.5458112	0.0	1.6967869	1.1643624	1.0316305	1.859787	0.0	0.7925134	1.2370583	0.0	2.617162	1.2508807	3.8458512	0.053157806	0.65565395	0.0	0.27231288	0.78229684	0.0	0.3256979	1.5804374	0.14211512	0.0	0.0	0.0	0.91777325	0.0	0.016414165	0.0	0.0	0.12628877	0.0	0.0	0.42863292	0.0	0.6711031	1.0296469	0.0	0.0	2.4562624	0.24430251	1.0116246	0.0	0.7008314	0.7419656	0.80103683	1.2746134	1.1221125	1.2822504	0.0	0.0	1.6343565	0.22393417	0.0	0.044828475	0.4689541	0.8694689	0.0	0.0	0.0	0.4333799	2.114437	0.44093513	0.0	0.0	3.1072176	0.0	0.0	0.0	0.95344937	0.62359357	0.0	0.7084813	0.0	0.0	0.13380814	0.0	0.0	0.0	1.6774817	0.0	1.5293688	0.32842827	0.0	0.0	3.098371	0.15732366	0.0	0.33410788	0.19670956	0.20657301	3.3327017
6929718043_R01C01	0.51953804	0.0	0.0	0.20000064	0.25072822	0.3780439	0.0	0.6886234	0.0	0.0	0.0	0.0	0.14284706	0.0	0.0	0.55895996	0.147686	0.0	0.0	0.0	2.0908234	1.5013618	0.7128334	0.18298554	0.0	0.9715469	0.27061558	0.6040859	0.0	1.356513	0.0	0.5355809	1.7261391	0.0	0.7150454	2.129631	0.0	0.47920346	0.0	0.49481845	0.0	0.0	0.0	0.0	0.0	0.46529198	1.5236381	0.21556735	0.0	0.0	0.47779965	0.2033329	0.0	0.8154073	0.9407816	0.28355145	1.052805	0.0	0.0	1.4857979	1.2286606	0.0	1.8470596	0.8711848	0.0	0.0	0.0	1.0021633	0.009167194	1.1208315	1.8562808	0.0	1.7402093	0.75073147	0.0	0.0	1.4371715	1.0841986	0.24211526	0.0	0.26489234	0.0	0.0	0.0	0.181427	0.6268368	0.0	0.3086319	1.8819184	0.3632517	0.4930277	0.0	2.150762	2.5269175	0.0	0.8857715	0.0	0.0	0.0	0.25538588
6057833142_R05C01	0.0	0.2191137	0.18201375	2.2777987	2.0839136	0.0	1.2989248	2.3523378	0.0	0.0	0.0	0.0	1.3332634	0.0	0.0	0.51657057	0.0	2.1557536	0.0	0.82985735	0.36289597	1.0829058	1.367363	0.0	1.6354314	1.3574235	0.0	0.0	0.0	1.8319888	0.0	0.0	0.39135695	0.0	0.0	2.1258154	0.0	0.0	0.16368827	0.53683543	0.0	0.0	0.63981366	1.1248249	0.0	0.0	0.0	0.18503737	1.6017921	0.0	1.4486543	0.0	1.3126011	2.6438103	1.2591329	0.0	1.050499	0.0	0.7475132	0.6902685	0.0	0.0	0.0	0.5600548	0.0	0.0	2.2019677	0.23458953	0.15846896	1.41469	0.15934229	0.0	0.7371168	0.0	2.6436393	0.0	0.0	2.2352695	0.0	0.0	1.6746426	0.12431401	0.0	0.0	1.6549702	1.977921	1.0925817	0.0	2.683692	2.1398125	1.1175761	0.0	0.0	1.1021452	0.0	2.403947	0.75587463	1.1614779	0.0	1.5073752
6042324035_R03C01	0.0	0.96399593	0.0	1.0716603	0.0	1.4072142	0.0	0.0	2.2369494	0.0	3.255702	2.9312897	0.11522341	1.9280319	0.0	0.10799456	1.0735407	0.0	2.5116065	0.21873522	3.9404576	0.040287018	0.5606613	1.2225144	0.0	0.052542567	0.0	0.87318325	1.9601766	0.41902637	0.0	0.09657097	0.0	0.53943014	0.80719346	0.0	0.49371636	0.0	0.0	0.16654205	0.0	1.8938701	0.0	0.0	0.6627786	0.0	0.0	3.2151196	0.0	0.32465005	0.0	0.9979682	1.9231101	0.0	0.12197304	1.8339603	1.6260996	0.0	0.0	2.3333397	1.1515684	0.0	0.25918496	0.0	1.6518042	0.0	0.0	0.0	0.44490266	1.4318113	1.197238	0.0	0.0	3.397508	0.0	0.0	0.0	0.0	0.0	0.0	1.0536697	0.0	0.0	0.007278919	0.0	0.0	0.0	3.4749045	0.0	0.37181222	0.0	2.3742995	0.0	1.5777946	2.983751	0.0	0.0	0.0	0.0	3.6671119
6929718043_R03C02	0.030845046	0.20788237	0.0	2.601098	1.8718982	0.0	0.12840617	2.8265743	0.0	0.052213192	0.0	0.0	1.6208897	0.0	0.0	0.76933956	0.0	2.2047582	0.0	0.5592027	0.20263791	0.9103823	1.1249552	0.0	0.0	1.3398542	0.3209858	0.0	0.0	2.002945	0.49342012	0.0	0.21162224	0.0	0.0	2.5399528	0.0	0.0	0.50766826	0.0	0.0	0.0	1.3712633	1.0950221	0.0	0.0	0.1506387	0.2863598	2.0913994	0.0	1.5267957	0.351372	0.5527042	2.758481	1.2672925	0.0	0.8574028	0.0	0.24720502	0.69787216	0.0	0.0	0.0	1.3949802	0.0	0.0	1.775498	1.498423	0.0	0.8449621	0.23656273	0.0	0.95509434	0.8195305	3.027647	0.0	0.0	2.03979	0.0	0.0	0.0	0.029281437	0.0	0.0	1.7672834	2.240353	1.1712837	0.0	3.1781664	2.3668017	0.39618397	0.0	0.47860003	1.4775858	0.0	2.2747915	0.34429312	0.8179655	0.0	1.7010417
6042324071_R04C01	1.8703818	0.0	0.0	0.6342195	0.0	1.340877	0.0	0.0	0.0	0.0	0.7440038	0.8765054	0.0	0.0	0.0	0.222188	0.0	0.0	0.0	0.0	0.0	0.28105068	2.7822933	0.27206612	1.0734284	0.0	2.7961335	0.0	2.4201994	1.348702	0.44142008	0.0	0.88197947	0.0	0.8484568	0.6370926	0.87026435	0.0	0.0	0.0	0.024961114	0.0	0.0	0.0	0.0	0.5834069	1.6296285	1.8813498	0.0	0.0	0.0	2.1543264	1.307822	0.64814997	0.0	0.0	0.5890417	0.65850806	0.0	0.0	0.3290224	0.21128917	0.0	2.629832	2.5645072	0.0	0.0	0.6965392	0.0	0.0	2.5493665	0.0	2.8175528	1.0663021	0.0	1.4614514	0.0	0.0	0.47976375	0.38526225	1.5449462	0.0	0.0	0.0	0.2629683	0.0	0.0	0.0	1.1839962	1.3881634	0.0	0.81795835	1.1519828	1.6357136	0.0	0.0	0.0	0.0	0.0	1.2526112
6929718030_R04C01	0.0	0.0	0.6262994	2.4420776	0.10709077	1.3167315	1.2884686	1.4458895	0.0	0.0	0.07803106	0.18528748	1.0901465	0.0	0.69326925	2.2622323	0.0	0.54917526	0.0	2.2907953	0.0	0.8340368	2.140504	0.0	1.7771657	0.42644417	0.33593845	0.0	1.0151689	1.826818	2.1639287	0.0	0.1167078	0.0	0.0	1.4709868	0.0	0.7441578	0.34361857	0.03720212	0.0	0.0	1.9881604	0.73230815	0.0	0.0	0.0	0.04147744	1.1229222	0.0	0.0	1.1541209	1.2252825	1.517389	0.0	0.0	1.4034204	0.89011335	0.0	1.2767963	0.58176804	0.19708157	0.0	2.5685847	0.0	0.0	0.0	0.7427627	0.0	1.0674915	0.27752876	0.0	2.587789	1.4657533	1.2467328	0.17196369	0.0	0.61966693	0.0	1.7883244	1.6882162	0.0	0.0	0.0	0.4537034	0.49613476	0.0	1.7744226	1.5182462	1.8922354	0.5097647	0.0	0.77246666	2.2334895	0.0	0.17408442	0.082166195	0.23172188	0.0	1.5596952
6026818139_R01C01	1.0901741	0.0	0.0	1.5919003	0.0	1.1911402	0.0	0.0	0.0	0.7970309	0.0	0.0	0.0	0.0	1.4296665	4.0275927	2.2542818	0.0	0.0	0.18673468	0.0	2.659419	3.8712559	0.0	0.0	0.0	2.5259912	0.0	2.939907	0.0	1.555553	0.0	1.6587014	0.0	2.8384678	1.1652217	0.0	0.0	0.0	0.0	0.0	0.0	1.7834439	0.0	0.0	0.0	2.249226	0.9385462	0.0	1.8845761	0.0	2.318198	0.0	0.3890171	0.0	0.0	0.0	3.0357583	0.0	0.0	0.106357574	0.37173057	0.0	2.9818554	0.69947934	0.0	0.0	1.2764614	0.0	0.0	3.7125907	0.39866245	3.7873707	1.6573455	0.21892166	0.0	2.29348	0.0	0.0	2.7577639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3033719	0.0	1.6740025	0.0	0.0	0.021699905	2.5215073	0.0	0.0	0.0	0.0	0.0	0.87411356
6005486012_R03C01	0.0	0.0	1.0077763	1.461602	0.90214276	1.5549202	0.0	1.7458	0.0	0.0	1.2390418	1.6936307	0.88458776	0.17899036	0.2155863	0.0	0.0	1.3544395	0.0	0.0	0.81656504	0.0	0.44241047	1.8528411	0.0	0.5501736	1.5957675	0.0	0.0	3.47289	0.95600224	0.0	0.058535576	0.45150137	0.0	0.9573474	0.065508336	0.0	0.20364758	0.60395217	0.9060265	0.0	0.8670423	0.28617573	0.0	1.1053495	0.0	1.6123409	0.95814776	0.0	0.0	0.0	1.7942293	1.0285983	0.5189338	0.063738585	2.2013397	0.0	0.0	1.8129454	1.3271227	0.0	0.0	0.8918476	1.0809429	0.0	0.050260067	0.5661087	0.0	0.8651657	0.7745843	0.0	1.2011905	0.0	1.4590361	0.9277085	0.0	1.216051	0.13359427	0.0	2.147862	0.0	0.0	0.0	1.4486408	1.5919809	0.18241835	0.0	3.2626724	0.777825	0.0	0.90265036	0.0	1.0610347	0.0	1.6096776	0.3164258	0.0	0.0	1.8773599
6057833159_R06C01	0.0	0.0	0.0	0.0	0.6963785	0.0	0.0	0.4992075	0.0	0.0	1.1298923	0.6256938	0.0	0.326334	0.01105237	0.11601782	0.0	0.0	0.0	0.0	1.6360219	0.0	0.7750845	1.088156	0.0	0.0	1.2415247	0.6105795	0.0	0.9640584	0.0	1.0864573	1.1315241	0.0	0.0	0.10378647	0.0	0.27399993	0.0	0.0	2.6483374	0.0	0.0	0.0	0.0	0.87303257	0.0	0.0	0.0	0.0	0.0	0.027083874	0.0	0.0	0.43331528	1.656173	1.9236631	0.0	0.0	1.7156963	1.0854921	0.0	1.178845	0.4032879	0.0	0.0	0.0	0.0	0.0	1.7861748	3.0178242	0.0	0.8323717	0.0	0.0	0.0	1.431159	0.3698222	1.0483172	0.90841484	1.6758718	0.0	0.0	0.0	0.0048208237	0.0	0.0	0.46140146	1.8880296	1.5870677	0.0	0.0	1.586391	2.229179	0.0	0.3866496	0.0	1.9471589	0.0	0.0
